,ID,Age,Experience,Income,ZIP.Code,Family,CCAvg,Education,Mortgage,Personal.Loan,Securities.Account,CD.Account,Online,CreditCard
2420,2421,63,39,40,91304,1,0.8,1,118,0,0,0,0,1
2421,2422,43,19,40,94949,3,0.6,2,0,0,0,0,1,0
2422,2423,58,32,163,95014,2,0.5,1,400,0,0,0,0,0
2423,2424,50,25,82,91335,1,1.3,3,0,0,0,0,1,0
2424,2425,38,12,89,94583,4,1.4,2,0,0,0,0,0,0
2425,2426,54,30,78,92507,4,1.6,2,0,0,0,0,1,1
2426,2427,61,36,55,94132,3,0.9,3,197,0,0,0,0,0
2427,2428,29,5,34,92675,4,0.4,2,0,0,0,0,1,0
2428,2429,39,12,108,92717,4,3.67,2,301,1,0,0,0,1
2429,2430,33,7,58,95616,4,2.2,2,0,0,0,0,1,1
2430,2431,23,-1,73,92120,4,2.6,1,0,0,0,0,1,0
2431,2432,56,31,54,91380,4,2.1,1,0,0,0,0,1,0
2432,2433,54,30,45,92182,4,0.9,2,0,0,0,0,0,1
2433,2434,37,11,123,94720,1,2.3,2,0,1,1,1,1,0
2434,2435,38,12,93,95616,1,5.2,1,267,0,0,0,1,0
2435,2436,34,9,102,92115,4,2.2,2,0,0,0,0,1,0
2436,2437,53,29,39,92626,3,1.5,1,0,0,0,0,1,0
2437,2438,65,40,114,94608,4,3.4,2,0,0,0,0,0,1
2438,2439,62,37,29,91030,1,0.3,3,0,0,0,0,0,1
2439,2440,51,25,30,91116,3,0.6,2,144,0,0,0,0,1
2440,2441,31,5,22,91401,1,0.6,3,0,0,0,0,0,0
2441,2442,64,38,38,94305,2,0.3,1,186,0,0,0,1,1
2442,2443,39,15,41,90028,2,1.7,1,0,0,0,0,0,0
2443,2444,28,3,161,92646,4,1.7,3,422,1,0,1,1,1
2444,2445,60,35,38,94701,3,0.5,2,0,0,0,0,1,1
2445,2446,47,23,25,93106,1,0.9,3,0,0,0,0,1,0
2446,2447,25,1,70,93010,4,2.6,1,218,0,0,0,1,0
2447,2448,44,19,201,95819,2,8.8,1,0,0,0,0,1,1
2448,2449,51,26,42,92103,2,0.6,3,0,0,0,0,1,1
2449,2450,31,7,64,94720,1,1.2,1,0,0,0,0,1,0
2450,2451,32,7,28,90034,4,1.1,3,0,0,0,0,0,0
2451,2452,51,25,119,93940,1,4.9,1,208,0,0,0,1,1
2452,2453,25,1,28,94596,1,1.0,3,0,0,0,0,1,0
2453,2454,43,19,60,94104,3,2.1,3,0,0,0,0,1,0
2454,2455,54,29,23,93955,1,1.5,2,0,0,0,0,0,0
2455,2456,34,8,164,94720,4,7.4,3,0,1,0,0,1,0
2456,2457,54,30,39,95211,2,0.8,1,0,0,0,0,0,1
2457,2458,42,17,19,92115,2,0.0,3,85,0,0,0,1,1
2458,2459,46,20,72,93108,2,0.8,3,0,0,0,0,1,1
2459,2460,62,37,41,95060,3,0.9,3,0,0,0,0,1,1
2460,2461,31,5,32,92123,2,0.3,2,130,0,0,0,1,0
2461,2462,30,5,69,94302,1,0.8,2,0,0,0,0,1,0
2462,2463,52,28,23,95828,3,0.4,1,0,0,0,0,1,0
2463,2464,35,9,44,92009,4,0.2,1,0,0,0,0,1,0
2464,2465,60,36,32,92407,3,0.4,2,165,0,0,0,1,0
2465,2466,58,34,25,90059,2,0.3,1,123,0,0,0,1,0
2466,2467,24,-2,80,94105,2,1.6,3,0,0,0,0,1,0
2467,2468,40,16,83,92350,1,0.8,2,230,0,1,0,1,0
2468,2469,49,23,133,94304,1,7.3,1,0,0,0,0,1,1
2469,2470,43,18,89,92780,1,0.1,2,307,0,0,0,0,1
2470,2471,33,7,81,92122,2,4.5,3,187,0,0,1,1,1
2471,2472,36,11,44,91040,2,1.1,2,85,0,0,0,1,0
2472,2473,62,36,119,94720,2,2.0,1,0,0,0,0,0,0
2473,2474,57,32,39,92182,4,0.9,1,147,0,0,0,0,0
2474,2475,64,38,40,92122,2,1.0,3,0,0,0,0,0,0
2475,2476,52,26,79,95817,3,0.8,1,183,0,0,0,0,0
2476,2477,54,28,30,95616,4,0.7,2,0,0,0,0,1,0
2477,2478,40,14,179,90025,1,2.6,3,0,1,0,0,1,0
2478,2479,30,5,178,94063,2,6.7,1,0,0,0,0,0,0
2479,2480,55,30,82,94720,4,3.8,2,0,0,0,0,1,0
2480,2481,39,13,50,91768,2,2.4,2,0,0,0,0,0,0
2481,2482,55,30,64,94306,2,1.9,2,0,0,0,0,0,0
2482,2483,28,4,129,92115,1,1.5,1,0,0,0,0,0,1
2483,2484,44,18,68,93943,4,2.9,1,0,0,1,0,0,0
2484,2485,46,21,30,92697,1,1.4,3,112,0,1,0,0,0
2485,2486,61,36,48,94025,3,1.5,1,0,0,0,0,0,1
2486,2487,61,36,130,92717,1,1.3,1,257,0,0,0,0,0
2487,2488,45,20,40,92886,1,0.5,3,0,0,1,0,1,0
2488,2489,38,14,105,94708,2,1.9,1,0,0,0,0,1,0
2489,2490,29,3,41,92626,4,0.2,1,0,0,0,0,1,0
2490,2491,52,28,168,90404,3,6.5,3,118,1,0,0,1,0
2491,2492,38,14,80,92868,2,2.7,1,0,0,0,0,1,0
2492,2493,28,3,134,96091,2,3.1,1,0,0,0,0,1,0
2493,2494,34,9,49,94025,1,2.5,3,0,0,0,0,0,0
2494,2495,35,9,63,92697,2,1.8,1,0,0,0,0,1,0
2495,2496,46,22,70,94701,4,1.9,1,212,0,0,0,0,1
2496,2497,63,37,32,93117,3,0.7,2,141,0,0,0,0,0
2497,2498,33,9,14,95133,3,0.9,3,114,0,0,0,0,0
2498,2499,38,14,111,92028,2,6.1,1,326,0,0,0,0,0
2499,2500,53,27,38,94105,4,2.8,2,144,0,1,0,1,0
2500,2501,28,2,121,92096,2,2.0,1,341,0,0,0,1,0
2501,2502,44,18,90,95616,4,2.6,3,0,0,0,0,1,0
2502,2503,58,31,178,92009,2,6.0,2,0,1,0,0,1,0
2503,2504,38,14,20,94024,4,0.4,2,79,0,0,0,1,1
2504,2505,48,24,61,91380,2,1.7,1,229,0,0,0,0,1
2505,2506,33,7,43,96064,4,0.8,1,0,0,0,0,0,0
2506,2507,66,42,39,94590,1,1.9,2,0,0,0,0,1,1
2507,2508,59,34,60,90048,4,2.1,1,234,0,0,0,1,1
2508,2509,40,15,63,93407,3,3.0,1,0,0,1,0,1,0
2509,2510,36,11,8,93401,4,0.2,3,81,0,0,0,0,1
2510,2511,62,38,52,95616,4,1.3,2,0,0,0,0,1,1
2511,2512,51,27,92,92121,4,3.0,1,0,1,0,1,1,1
2512,2513,58,32,111,90212,2,1.4,1,298,0,0,0,1,0
2513,2514,52,26,71,92037,1,1.4,3,0,0,0,0,0,0
2514,2515,41,16,25,92182,2,0.1,2,91,0,1,0,0,0
2515,2516,31,5,34,94558,1,1.9,3,156,0,0,0,1,0
2516,2517,28,3,74,94720,3,2.6,3,0,0,0,0,0,0
2517,2518,57,31,120,95616,2,2.0,1,0,0,0,0,0,1
2518,2519,61,37,50,95125,4,1.3,2,0,0,0,0,0,1
2519,2520,60,36,10,92121,2,1.0,1,0,0,0,0,1,1
2520,2521,56,29,45,90095,4,2.5,2,113,0,0,0,1,0
2521,2522,49,23,29,94551,4,1.8,1,0,0,0,0,1,1
2522,2523,63,37,145,94025,2,6.9,1,0,0,0,0,1,0
2523,2524,49,23,100,95403,2,6.3,1,0,0,0,0,0,0
2524,2525,49,25,24,95678,3,0.4,1,0,0,0,0,1,0
2525,2526,32,8,60,95816,1,1.2,1,0,0,0,0,1,1
2526,2527,26,1,50,95616,4,0.6,2,0,0,0,0,0,0
2527,2528,27,1,43,95120,3,1.1,2,0,0,0,0,0,0
2528,2529,57,31,79,91335,3,4.4,1,0,0,0,0,0,1
2529,2530,29,5,44,95819,3,0.1,2,0,0,0,0,1,1
2530,2531,56,30,31,90024,4,1.5,3,0,0,0,0,1,0
2531,2532,59,35,14,94305,2,1.0,1,107,0,0,0,1,0
2532,2533,53,28,19,94608,4,0.8,1,106,0,0,0,0,1
2533,2534,54,29,111,93023,1,1.1,2,0,1,0,0,1,0
2534,2535,56,30,90,94402,1,1.9,2,0,0,0,0,1,0
2535,2536,50,25,21,90274,2,0.7,3,129,0,0,0,0,0
2536,2537,51,25,104,94949,1,4.2,2,0,1,0,0,1,0
2537,2538,53,27,75,94303,1,1.9,2,0,0,0,0,1,0
2538,2539,37,12,175,92037,2,7.8,1,297,0,0,0,1,1
2539,2540,32,7,98,95929,1,4.2,1,171,1,1,1,0,0
2540,2541,49,23,41,95521,4,0.1,1,153,0,0,0,1,0
2541,2542,34,8,171,90212,2,2.2,2,569,1,0,0,1,0
2542,2543,54,30,79,92630,4,1.6,2,0,0,0,0,1,0
2543,2544,64,39,24,94117,4,0.6,2,0,0,0,0,0,0
2544,2545,58,34,90,95039,1,3.6,2,0,1,0,0,0,0
2545,2546,25,-1,39,94720,3,2.4,2,0,0,0,0,1,0
2546,2547,50,25,9,91911,2,0.0,1,0,0,1,0,0,0
2547,2548,38,13,15,90245,2,0.1,2,90,0,0,0,1,0
2548,2549,48,24,80,91343,1,2.7,1,0,0,0,0,1,0
2549,2550,41,15,63,95060,1,0.7,3,79,0,0,0,0,1
2550,2551,32,8,20,93106,1,0.5,3,102,0,0,0,1,0
2551,2552,46,22,43,92120,2,2.1,3,0,0,1,1,1,1
2552,2553,39,15,65,95822,1,1.5,3,0,0,0,0,0,0
2553,2554,39,15,91,93907,2,1.7,2,151,0,0,0,0,0
2554,2555,63,39,53,93940,1,0.8,1,0,0,0,0,0,0
2555,2556,58,32,110,94143,3,1.7,2,0,0,0,0,0,0
2556,2557,28,4,82,92831,3,1.5,1,103,0,0,0,1,0
2557,2558,36,11,23,94553,4,0.2,3,0,0,0,0,1,0
2558,2559,43,19,172,95136,2,6.67,1,0,0,0,0,1,0
2559,2560,36,12,88,90212,2,2.7,1,0,0,0,0,1,0
2560,2561,44,18,71,93943,2,0.8,3,0,0,0,0,1,0
2561,2562,31,5,180,94720,1,2.9,3,144,1,1,0,0,0
2562,2563,45,21,39,92521,2,2.1,3,184,0,0,0,0,1
2563,2564,39,13,94,90401,1,1.5,3,0,0,0,0,0,1
2564,2565,43,16,25,94126,3,1.0,2,0,0,0,0,1,0
2565,2566,40,15,10,94708,2,0.0,3,102,0,0,0,1,0
2566,2567,30,5,42,94305,1,1.0,1,184,0,0,0,0,0
2567,2568,58,33,142,92333,2,3.9,1,0,0,0,0,0,1
2568,2569,46,21,34,92373,2,1.3,1,0,0,0,0,1,0
2569,2570,35,10,139,90024,1,4.6,1,0,0,0,0,0,0
2570,2571,30,4,154,95621,2,4.5,1,207,0,0,0,1,0
2571,2572,34,8,40,91768,2,2.0,3,89,0,0,0,0,0
2572,2573,62,32,33,93907,1,1.5,3,140,0,0,0,1,1
2573,2574,58,34,80,90095,2,1.6,1,0,0,0,0,1,1
2574,2575,45,18,10,92037,3,0.67,2,100,0,0,0,1,0
2575,2576,42,16,41,90401,3,0.5,3,0,0,0,0,1,0
2576,2577,60,36,30,93711,4,1.3,1,118,0,0,0,1,1
2577,2578,55,29,78,95521,1,0.8,3,190,0,0,0,1,0
2578,2579,45,21,164,90638,1,5.0,1,0,0,0,0,0,1
2579,2580,52,27,23,92780,1,0.4,3,0,0,0,0,0,0
2580,2581,31,7,149,92624,1,6.0,1,0,0,0,0,0,0
2581,2582,60,34,25,94132,4,0.7,3,0,0,0,0,1,0
2582,2583,33,9,42,95010,1,2.1,3,0,0,0,0,1,0
2583,2584,37,11,71,91302,1,2.5,1,185,0,0,0,1,1
2584,2585,59,34,114,94606,3,4.2,2,0,1,0,0,1,0
2585,2586,51,26,70,91320,1,2.8,2,0,0,0,0,1,1
2586,2587,47,23,149,92675,4,6.1,1,0,1,0,0,0,1
2587,2588,60,33,55,94998,4,2.5,2,0,0,0,0,1,0
2588,2589,61,36,29,93065,1,1.3,1,0,0,0,0,0,0
2589,2590,64,40,123,90840,1,3.8,1,0,0,0,0,1,1
2590,2591,46,20,152,95814,1,7.4,3,374,1,0,1,1,1
2591,2592,31,7,8,95131,4,0.7,2,0,0,0,0,0,0
2592,2593,57,32,69,94710,4,0.7,1,245,0,0,0,0,0
2593,2594,48,23,161,96003,4,7.9,3,310,1,0,0,0,0
2594,2595,48,23,79,94024,1,0.2,2,0,0,0,0,0,0
2595,2596,35,10,105,92780,1,4.6,1,0,0,0,0,0,0
2596,2597,33,8,39,95032,3,2.3,1,0,0,0,0,0,0
2597,2598,47,23,163,92653,1,5.0,1,0,0,0,0,0,0
2598,2599,46,20,9,94005,1,0.2,1,0,0,0,0,1,0
2599,2600,44,20,71,91006,4,2.0,3,0,0,0,0,0,1
2600,2601,42,18,51,92868,3,2.1,3,0,0,0,0,0,0
2601,2602,50,24,32,90277,1,1.4,3,167,0,0,0,0,0
2602,2603,52,26,161,93108,4,4.3,1,0,1,0,1,1,1
2603,2604,53,27,60,90049,1,0.2,1,0,0,0,0,1,0
2604,2605,37,10,35,92521,4,1.0,2,0,0,0,0,0,0
2605,2606,64,40,41,94305,4,1.2,2,0,0,0,0,1,0
2606,2607,46,22,73,92648,2,1.7,1,216,0,0,0,1,0
2607,2608,57,33,49,94305,4,1.5,1,214,0,1,1,1,1
2608,2609,61,35,79,94024,2,2.0,1,194,0,0,0,1,1
2609,2610,42,18,120,93407,2,7.5,1,0,0,1,0,0,0
2610,2611,40,16,60,94501,2,3.2,1,0,0,0,0,0,0
2611,2612,33,8,78,95051,3,0.6,2,0,0,0,0,1,0
2612,2613,50,26,40,95138,4,1.1,2,131,0,0,0,0,0
2613,2614,52,26,110,94501,2,5.4,3,204,1,1,1,1,0
2614,2615,35,11,160,92093,4,5.7,3,0,1,1,0,0,0
2615,2616,57,32,68,94542,4,0.7,1,191,0,0,0,1,1
2616,2617,56,31,49,92182,2,1.6,3,103,0,0,0,1,0
2617,2618,44,20,65,92037,2,2.5,1,0,0,0,0,1,0
2618,2619,23,-3,55,92704,3,2.4,2,145,0,0,0,1,0
2619,2620,33,8,62,92093,3,2.3,1,98,0,0,0,0,1
2620,2621,48,22,152,95616,1,0.0,1,0,0,0,0,0,0
2621,2622,45,18,42,95126,3,2.5,2,0,0,0,0,0,0
2622,2623,54,28,39,90245,4,0.7,2,0,0,0,0,1,0
2623,2624,42,17,111,94304,3,3.0,1,0,1,1,1,0,1
2624,2625,47,21,82,94109,3,2.1,1,0,0,0,0,0,0
2625,2626,61,36,108,93943,4,3.4,2,0,0,0,0,1,0
2626,2627,53,27,59,92038,2,0.8,3,0,0,0,0,1,0
2627,2628,56,30,61,93106,3,2.5,1,193,0,0,0,1,0
2628,2629,33,6,78,95819,4,2.0,2,0,0,1,0,1,0
2629,2630,44,18,18,93943,2,0.1,3,0,0,0,0,1,0
2630,2631,63,37,113,94611,4,1.7,3,0,0,0,0,1,1
2631,2632,47,20,62,92521,1,2.67,2,0,0,0,0,1,0
2632,2633,50,24,81,94720,1,4.9,1,248,0,0,0,1,0
2633,2634,49,25,13,95054,3,0.4,1,106,0,0,0,1,0
2634,2635,34,9,75,94303,1,2.8,1,194,0,0,0,0,0
2635,2636,40,14,33,95616,2,0.8,3,89,0,0,0,1,0
2636,2637,38,13,179,93943,1,4.1,1,0,0,0,0,1,0
2637,2638,51,26,69,94005,3,2.0,2,0,0,0,0,1,0
2638,2639,28,4,45,94025,1,1.0,3,0,0,0,0,1,0
2639,2640,52,26,59,95762,3,3.0,2,0,0,0,0,1,0
2640,2641,39,13,81,94309,2,2.8,1,0,0,0,0,1,0
2641,2642,29,5,133,90095,1,5.4,1,212,0,0,0,1,0
2642,2643,54,29,81,92096,2,0.0,3,0,0,0,0,1,0
2643,2644,63,38,14,92630,4,0.4,2,86,0,0,0,1,1
2644,2645,40,14,28,94061,2,0.8,3,0,0,0,0,0,0
2645,2646,36,12,93,95125,2,2.2,1,0,0,0,0,1,0
2646,2647,45,20,191,92007,3,2.6,3,123,1,0,0,0,0
2647,2648,61,37,155,91605,1,2.9,1,0,0,0,0,1,0
2648,2649,26,0,155,93105,2,7.2,1,0,0,0,0,0,0
2649,2650,33,8,68,92407,4,1.3,1,0,0,0,0,1,0
2650,2651,64,40,52,95060,2,1.1,1,226,0,0,0,0,0
2651,2652,43,17,51,94025,1,0.7,3,0,0,0,0,0,0
2652,2653,24,0,44,90089,4,1.6,1,180,0,0,0,1,0
2653,2654,30,5,121,94555,2,3.1,1,408,0,0,0,1,0
2654,2655,60,36,49,94965,4,2.2,1,204,0,1,0,1,0
2655,2656,50,26,42,91784,2,1.0,3,78,0,1,0,1,0
2656,2657,40,15,144,91040,1,4.1,1,0,0,0,0,0,0
2657,2658,31,6,72,94583,1,2.6,2,0,0,0,0,1,0
2658,2659,30,4,44,94304,1,1.5,1,109,0,0,0,0,0
2659,2660,60,35,43,91763,3,0.9,3,175,0,0,0,0,0
2660,2661,39,14,74,93063,1,0.1,2,144,0,1,0,1,0
2661,2662,66,41,145,90009,1,2.5,1,0,0,0,0,1,0
2662,2663,65,41,158,92346,2,2.1,1,0,0,0,0,0,0
2663,2664,54,28,78,91311,4,4.9,1,0,0,0,0,0,0
2664,2665,54,29,154,95014,1,2.4,2,352,1,0,0,1,0
2665,2666,35,9,105,90064,2,4.5,3,0,0,0,0,0,0
2666,2667,32,7,100,92126,3,0.6,2,0,0,0,0,1,0
2667,2668,63,39,58,94112,1,0.0,2,0,0,0,0,1,0
2668,2669,60,35,113,94507,1,0.9,1,406,0,0,0,1,0
2669,2670,43,18,10,91902,2,0.1,2,0,0,1,0,0,1
2670,2671,59,33,142,94080,2,2.7,1,0,0,0,0,0,0
2671,2672,62,37,128,92093,1,2.5,1,0,0,0,0,0,0
2672,2673,30,5,131,92068,3,0.5,3,0,1,0,0,0,0
2673,2674,54,30,88,92647,4,1.0,2,122,0,0,0,1,0
2674,2675,30,6,101,90245,2,0.6,1,0,0,0,0,1,0
2675,2676,31,1,70,92115,2,1.75,3,0,0,0,1,1,1
2676,2677,44,20,122,91765,1,0.3,1,0,0,1,0,1,0
2677,2678,32,8,70,91423,3,1.5,1,0,0,0,0,1,0
2678,2679,63,38,148,93023,2,4.3,3,0,1,0,0,1,0
2679,2680,57,32,43,92704,2,2.1,3,166,0,0,0,1,0
2680,2681,60,30,31,95060,1,1.5,3,0,0,0,0,1,0
2681,2682,37,11,35,94609,2,0.8,3,0,0,0,0,0,0
2682,2683,53,27,81,90032,4,2.6,3,0,0,0,0,1,0
2683,2684,51,25,19,95812,1,1.4,3,98,0,0,0,0,0
2684,2685,30,5,98,92028,4,1.8,3,129,0,1,1,1,1
2685,2686,28,2,101,90280,4,2.1,3,0,0,0,0,1,0
2686,2687,50,24,81,95053,2,0.4,3,0,0,0,0,0,0
2687,2688,52,27,135,93561,1,0.6,1,452,0,0,0,1,0
2688,2689,56,30,34,94542,2,0.7,2,0,0,0,0,1,0
2689,2690,40,16,104,91730,1,3.4,1,249,0,0,0,0,0
2690,2691,64,38,29,90245,3,0.7,2,0,0,0,0,1,0
2691,2692,61,36,119,95064,2,5.4,2,0,1,0,0,1,0
2692,2693,46,20,82,90230,2,1.7,2,0,0,0,0,1,1
2693,2694,55,29,62,90089,1,0.2,1,0,0,0,0,1,0
2694,2695,45,19,85,94720,3,2.1,1,0,0,0,0,1,1
2695,2696,40,15,8,94960,2,0.1,2,0,0,0,0,0,0
2696,2697,63,37,78,91711,4,1.7,3,0,0,0,0,1,0
2697,2698,57,32,44,93407,3,0.5,2,0,0,0,0,1,0
2698,2699,38,14,122,95819,2,8.0,1,0,0,0,0,1,1
2699,2700,37,11,22,90035,3,0.1,2,114,0,0,0,0,0
2700,2701,31,5,39,94590,4,2.2,2,0,0,0,0,1,1
2701,2702,50,26,55,94305,1,1.6,2,0,0,0,0,1,0
2702,2703,42,18,144,94063,2,6.1,1,158,0,0,0,0,0
2703,2704,51,27,71,92521,1,2.6,2,0,0,0,0,0,1
2704,2705,38,13,191,91710,2,3.0,1,0,0,0,0,1,0
2705,2706,53,26,22,92831,1,0.5,2,100,0,0,0,1,0
2706,2707,43,17,158,90740,1,2.4,1,0,0,0,0,1,0
2707,2708,35,9,131,90089,3,0.3,3,0,1,0,1,1,1
2708,2709,49,24,75,95670,1,2.8,2,160,0,0,0,0,1
2709,2710,28,4,69,94305,3,0.7,2,170,0,0,0,0,0
2710,2711,51,27,39,94304,2,0.8,1,0,0,0,0,0,0
2711,2712,39,14,34,94939,4,1.7,1,0,0,0,0,1,1
2712,2713,31,7,32,91320,1,1.7,1,0,0,0,0,1,0
2713,2714,44,18,129,92028,1,5.7,1,0,0,0,0,1,0
2714,2715,46,20,158,92870,3,5.4,1,432,1,0,0,0,1
2715,2716,42,18,54,90089,1,1.8,1,0,0,0,0,1,0
2716,2717,41,17,34,92182,1,2.0,2,0,0,0,0,0,0
2717,2718,23,-2,45,95422,4,0.6,2,0,0,0,0,1,1
2718,2719,59,33,68,95064,2,2.3,3,0,0,1,0,0,0
2719,2720,47,21,53,95929,1,1.5,2,0,0,0,0,1,0
2720,2721,48,23,32,93302,1,0.1,1,0,0,0,0,0,1
2721,2722,58,33,173,92121,2,7.2,3,0,1,0,0,1,0
2722,2723,58,34,31,92126,4,0.4,1,0,0,0,0,0,0
2723,2724,54,29,72,94558,2,3.7,1,144,0,0,0,1,0
2724,2725,49,24,30,90212,4,0.4,2,157,0,0,1,1,1
2725,2726,63,38,138,92675,1,2.5,1,0,0,0,0,1,0
2726,2727,62,37,18,92028,1,1.5,2,127,0,0,0,0,0
2727,2728,45,19,69,90840,1,2.8,1,220,0,0,0,1,1
2728,2729,39,13,58,94555,3,2.1,1,247,0,0,0,1,0
2729,2730,58,34,63,90007,4,1.5,1,0,0,0,0,1,0
2730,2731,56,30,43,90401,2,0.3,1,0,0,1,0,0,0
2731,2732,29,5,28,96651,1,0.2,3,0,0,0,0,1,0
2732,2733,33,9,38,93106,1,2.1,3,133,0,0,0,0,0
2733,2734,55,29,72,93107,3,0.3,2,147,0,0,0,0,0
2734,2735,56,31,64,94126,4,0.9,1,0,0,0,0,1,0
2735,2736,36,12,70,92131,3,2.6,2,165,0,0,0,1,0
2736,2737,53,29,12,95621,1,0.3,1,0,0,0,0,0,0
2737,2738,57,31,159,94577,2,0.5,1,0,0,0,0,0,0
2738,2739,35,9,103,95120,2,4.5,3,0,0,0,0,1,0
2739,2740,43,18,42,91330,1,0.3,3,0,0,0,0,1,0
2740,2741,54,29,48,92182,2,2.1,3,142,0,0,0,1,0
2741,2742,29,3,49,90266,1,1.5,1,0,0,0,0,0,0
2742,2743,39,14,89,95762,2,0.4,1,0,0,0,0,1,0
2743,2744,32,8,22,94583,4,0.7,2,0,0,0,0,1,1
2744,2745,51,27,10,92121,2,0.2,1,86,0,0,0,0,0
2745,2746,50,25,38,95616,1,1.3,2,120,0,0,0,0,1
2746,2747,54,29,49,92703,2,2.1,3,95,0,0,0,1,1
2747,2748,38,12,30,91765,2,1.4,3,0,0,0,0,0,1
2748,2749,32,7,82,94305,1,2.6,2,240,0,0,1,1,1
2749,2750,62,37,82,94086,1,0.8,3,312,0,0,0,1,0
2750,2751,57,33,24,94501,1,0.1,2,0,0,0,0,0,0
2751,2752,47,23,32,92251,4,0.6,1,156,0,0,0,1,1
2752,2753,51,25,34,95819,3,0.9,3,111,0,0,0,1,0
2753,2754,54,27,195,93117,2,4.75,2,477,1,0,0,0,0
2754,2755,26,1,61,93943,4,2.2,1,119,0,0,0,0,0
2755,2756,37,11,22,93711,3,0.1,2,0,0,0,0,1,1
2756,2757,27,0,40,91301,4,1.0,3,0,0,0,0,1,0
2757,2758,63,38,50,93943,2,2.8,1,205,0,0,0,0,0
2758,2759,62,36,35,94501,2,0.7,3,0,0,1,0,0,1
2759,2760,59,33,64,95617,3,0.3,2,0,0,0,0,0,0
2760,2761,32,7,49,94080,3,2.3,1,0,0,0,0,1,0
2761,2762,35,8,44,95045,4,1.0,2,192,0,0,0,0,1
2762,2763,56,31,65,93403,2,3.7,1,0,0,0,0,1,0
2763,2764,55,31,13,93943,4,0.7,1,0,0,0,0,1,0
2764,2765,31,5,84,91320,1,2.9,3,105,0,0,0,0,1
2765,2766,54,29,28,92093,4,0.2,2,101,0,0,0,1,0
2766,2767,58,32,108,95123,3,4.4,1,0,0,0,0,1,0
2767,2768,48,24,59,90401,1,0.0,1,144,0,0,0,1,0
2768,2769,48,22,163,95819,1,2.4,1,396,0,0,0,1,0
2769,2770,33,9,183,91320,2,8.8,3,582,1,0,0,1,0
2770,2771,36,6,69,90024,4,4.0,3,0,0,0,0,1,0
2771,2772,41,16,115,92333,1,7.0,1,0,0,0,0,0,0
2772,2773,55,31,130,92646,4,6.5,1,0,1,0,0,0,1
2773,2774,63,37,185,94309,2,7.9,2,358,1,0,0,1,0
2774,2775,53,29,118,94066,2,0.3,1,0,0,0,0,1,0
2775,2776,38,13,163,95039,1,4.1,1,0,0,0,0,0,0
2776,2777,46,20,140,93106,2,6.3,1,380,0,0,0,1,1
2777,2778,59,33,91,94122,2,0.7,2,0,0,0,0,1,1
2778,2779,56,31,61,92646,4,1.3,3,0,0,0,0,1,1
2779,2780,59,35,168,95521,4,4.1,2,0,1,0,0,1,0
2780,2781,39,13,69,90630,3,0.9,2,0,0,0,0,0,0
2781,2782,47,21,22,92037,1,0.2,1,104,0,0,0,0,0
2782,2783,47,22,53,92691,1,0.3,1,213,0,0,0,0,0
2783,2784,53,26,25,92123,2,1.0,2,0,0,0,1,1,1
2784,2785,36,9,115,91765,4,2.2,2,0,1,0,0,0,0
2785,2786,34,9,31,92521,4,1.1,3,85,0,1,1,1,1
2786,2787,36,10,83,94705,1,2.8,3,0,0,0,0,0,1
2787,2788,60,34,152,92807,2,6.9,1,0,0,0,0,0,0
2788,2789,45,20,30,96003,1,0.1,1,0,0,0,0,1,0
2789,2790,27,3,34,90065,1,0.2,3,0,0,0,0,1,1
2790,2791,47,22,44,95821,1,1.4,3,0,0,0,0,1,1
2791,2792,44,20,182,94710,2,7.6,1,0,0,0,0,0,0
2792,2793,54,30,44,95616,3,1.5,1,117,0,0,0,1,0
2793,2794,57,33,122,94301,2,6.0,1,153,0,1,1,1,1
2794,2795,52,26,35,94550,4,1.8,1,0,0,0,0,1,0
2795,2796,51,25,91,92407,1,0.8,3,0,0,0,0,0,0
2796,2797,57,32,30,94024,2,2.0,2,0,0,0,0,0,0
2797,2798,65,39,53,94608,1,2.5,3,0,0,0,0,1,0
2798,2799,58,33,28,94720,1,0.3,3,0,0,0,0,1,0
2799,2800,64,39,85,94720,4,3.4,2,200,0,0,0,1,0
2800,2801,52,26,28,93907,2,0.7,2,90,0,0,0,1,1
2801,2802,58,34,41,91016,4,0.4,1,177,0,0,0,1,0
2802,2803,52,22,154,90650,1,5.0,3,0,1,1,1,1,0
2803,2804,43,18,41,92831,1,0.3,3,0,0,0,0,1,0
2804,2805,56,32,33,95014,3,1.5,1,0,0,0,0,0,0
2805,2806,37,12,182,94523,3,5.8,3,0,1,0,0,1,0
2806,2807,53,27,59,90740,2,0.8,3,0,0,0,0,1,0
2807,2808,27,2,129,90009,2,3.3,1,0,0,1,0,0,0
2808,2809,53,27,35,94583,3,0.9,3,136,0,0,0,1,0
2809,2810,42,16,185,94705,3,2.2,2,0,1,1,1,1,1
2810,2811,58,34,45,93943,4,1.3,2,201,0,0,0,0,0
2811,2812,36,12,62,94065,4,0.1,2,145,0,0,0,0,0
2812,2813,53,28,183,96008,3,8.2,3,467,1,0,1,1,1
2813,2814,48,22,14,94303,2,0.1,3,0,0,0,0,1,0
2814,2815,54,28,53,94002,1,2.2,3,0,0,0,0,1,1
2815,2816,26,1,48,94019,3,2.6,3,169,0,0,0,0,0
2816,2817,50,26,128,92780,2,0.4,1,0,0,0,0,1,0
